"","A0FJ","A13E","A0G0","A0SX","A143","A0DA","A0B3","A0I2","A0RT","A131","A124","A1B6","A1AZ","A0YM","A04P","A04T","A0AT","A0AL","A0CE","A07R","A0FL","A150","A0E0","A0U4","A0XU","A0AV","A0AR","A0RX","A0D2","A0CM","A0WX","A0T0","A0T2","A04U","A0JL","A147","A0B9","A1AI","A14X","A12V","A1AY","A0D0","A0SK","A128","A04D","A0A7","A094","A12L","A0I9","A0EE","A135","A152","A18P","A18R","A08X","A0TX","A09X","A1AT","A12Q","A12T","A0RH","A07I","A04W","A12P","A0EQ","A0D1","A09G","A1B0","A14P","A0T1","A137","A13Z","A08L","A0IK","A12D","A0XN","A0B0","A18S","A0CS","A0EI","A0IO","A0T6","A1AU","A07Z","A0XS","A1BD","A08T","A12Y","A0J5","A18F","A0AS","A0DV","A140","A0SU","A12A","A0RM","A0AZ","A0EW","A0XW","A12B","A0BP","A0RG","A0T7","A08A","A0DK","A0SH","A18N","A06P","A15L","A0YL","A1AL","A133","A086","A0I8","A0EA","A09A","A0DS","A1B1","A0X0","A1AP","A0W5","A0JF","A1AV","A0RO","A08Z","A0RV","A0DP","A0EX","A15R","A0FD","A0ES","A0BM","A0EU","A12X","A146","A0CD","A0BQ","A04A","A0CT","A0TZ","A03L","A1AK","A0E1","A0H7","A0FS","A0BS","A08O","A12H","A15E","A0W4"
"mir:hsa-mir-186",9.89373399263328,7.14965096916779,9.56805066781108,9.05473685689519,8.26981749296171,9.24311439207131,8.74119205465733,9.84685191544894,10.0302161876347,8.1903643907204,9.09107369340196,9.79229805458072,8.97901248608042,8.59891051725455,9.95950431308522,10.6068889871385,8.32026441030645,9.86088295859285,8.72196442483337,9.61911253753435,9.36947223521166,9.21093388460308,9.75514050228112,9.60927476611177,8.28387507068698,8.9160822218793,8.66730940644191,8.81848303215786,9.81736023376646,10.2284760534563,8.42787867059206,8.31001188305583,10.5973999756022,9.62810755804048,8.60305010827195,10.0135524501362,9.07907233380903,9.64641207017054,9.62816513282462,9.13705647723228,8.97536060696799,9.22754206597438,9.15055844427648,6.88122041719803,10.7982324173143,8.87892767623951,8.76774986691314,7.71559362740397,8.85693023686561,9.88060739442835,8.32628246909469,8.2350478136136,8.22904019316527,8.6766454126662,8.80838951073472,9.37320592553193,9.08823441964084,8.69641130361703,7.6847641754964,7.85115334253051,7.88589241337138,7.63515166017969,8.12291916752407,7.7167140094524,9.54594767564247,8.70922251153372,7.86789843306673,8.43819112852812,8.50530661049003,8.4333510451852,7.76246063762741,8.17609390115847,8.7403987550264,6.91985411207996,8.28159294885023,9.08267931352377,7.63597917376726,8.0317499106313,7.05889248695079,7.59064860292938,7.95193703081183,7.02536831497715,8.70341569864762,9.06905090918358,8.53078986398186,7.82215572263993,7.96710281511045,7.5534973681263,7.58201490755203,8.67709584344438,8.29253284373364,8.5056606209384,7.12079744986421,7.92775715908881,7.78985715051665,7.71517422415186,7.89474929164525,7.57963966737006,7.46746240571416,8.68655657120013,8.0771563672495,8.04729578274166,7.78556542963655,8.89650488278594,8.08937814333007,7.58807281335137,8.08287153101627,8.60085459159419,7.17886959013723,7.42584108029893,8.43497336752311,8.26690086914018,9.09749276439571,7.8490564995665,7.68957857672363,9.14758272658063,7.92657422290251,7.53984087403601,7.52335250794549,7.86710927747452,8.24413968051718,6.90507033762935,8.41555265211336,7.32172815133462,8.81854835006537,7.99503300149332,6.96719787787415,8.12534916733312,8.59925093717267,7.31959034339899,7.90158921404774,7.04424898927057,6.44478039029391,8.69479823437924,6.87465240268914,6.61293337517741,7.53684064723301,8.79588535668005,6.59722717693178,8.07936222124081,8.42243197090996,8.27823120209941,7.83355594144974,7.49343481902898,8.0121451170355,8.43576749429966,7.93933266330709,7.17726979254714,7.83406830917844,8.04879716736528
"mir:hsa-mir-101-2",5.46707796853821,5.88774011415176,3.60912919102886,6.27472014775951,4.90314876814772,4.60572971249725,3.90493655420805,5.23664341295241,6.43208904309509,3.54617450142398,4.18771882615109,6.82198674260973,6.89111060692068,5.11308610093147,5.6183100109425,5.91131797833661,5.76215540397234,3.50013019495345,5.36599442371699,5.61498604584823,3.8494742719242,6.16011985919909,4.46943966651024,4.89701323077372,4.92164969836824,3.99179999098684,5.79785312466581,5.728375718856,5.40891801305638,5.39747505012824,6.03443716721804,4.88194378246477,4.24844386228105,4.70026606782899,4.11174873833049,4.59706439645732,4.88442006137751,3.98319674876661,5.05583014469365,4.90484759153633,5.0784327989777,5.94270078361919,5.57165267917052,5.54133677568386,4.77372961264103,5.78091396161125,4.73046298339927,2.86652279624474,4.73303311126396,4.66013720523473,4.65804862164733,4.90643501376659,4.41747290975234,6.09953757859465,4.72930015688283,5.19974104779676,5.17568258298093,4.54885631732837,3.62494086161061,3.93676200091643,3.25276376356399,3.97671350216862,3.96393463322801,3.82745656046727,5.40353854528328,3.57288197578475,3.35440223066075,5.13219906586664,5.57839661410509,5.21133780745964,5.01565552770587,4.12293496821957,3.9364389612249,3.42227384516668,3.73623590459379,5.79555504407359,4.93329711302438,5.47991767812257,4.32327959167529,4.87969051961914,4.5618022318447,6.20488553604799,6.3141789572003,4.09643503515585,5.8045110265601,5.37237967200165,4.8895733431556,5.65519043423513,5.2882747891006,5.6164829075899,4.60013474749461,5.11245145607685,5.57298465980928,5.39159987890072,4.77633703744099,6.40279701082569,4.94677949144004,4.82188247593651,5.31874891775037,6.24615341960824,4.25798798744133,4.89864654234749,5.98615290819219,4.87988199308871,4.93033499968489,4.69691481117213,5.70834216427866,5.82370502461504,5.48906818097163,6.4702288589076,5.25031003687045,5.11021629520336,5.33803748263795,4.45992836803325,4.87386473458208,6.1030174491664,3.82946351316828,5.23486332286708,3.48478167574094,4.81207194777611,6.42459833132285,4.30309480478162,4.89726051816564,5.10625418258387,5.66380594671796,5.83612706062731,4.51070939648275,6.08009625058457,6.06373362159942,4.99418908708719,6.08653145160736,4.06336545100794,4.2187208344168,4.66798852813892,4.62598253635245,5.3550497066072,4.65903571336232,4.87266567602387,4.98615148721045,4.81112197877589,3.47949908112203,5.96412914733489,2.79999507223976,3.9398893621304,6.80239786759538,4.01377081159553,4.36270145996386,4.58504374264109,5.77576777239849,6.104553168039
"mir:hsa-mir-128-2",6.78249586305904,5.70343025254952,6.89785494817365,6.14247258773132,7.43504202672441,5.21171742861627,6.02598611239017,6.18022596509495,5.54972709129793,6.7757673977225,6.51242089088694,6.15974896427955,7.99808939449388,5.11308610093147,5.02015065158709,5.97303332010438,7.18035789388244,5.04570286449951,5.50193680994925,4.57527690900752,4.87722214953703,5.83205898606093,6.16354829169464,5.35648211030986,5.51219757731257,5.67468699653918,6.95677636841263,5.73952213721156,4.73778696805323,5.82961856318036,4.31232464096077,5.70524350419478,5.95140451267252,7.67362747069741,7.90186654051285,6.56708088410028,5.66236063000306,6.95621784569996,5.97454706054096,6.99693315169762,6.62735852984527,6.94884952342359,6.61188066085472,4.90405566924321,6.17209979043903,5.34718766264899,6.4961759927446,5.59943510394615,6.12736776128887,4.82616071173321,6.19818949570435,5.79485196098267,6.62518229901826,5.35440502463427,5.50763665845085,5.99381302016631,6.12017615657187,5.43370570773985,5.72905668680163,6.13124150789218,6.50051297448138,4.92106289548984,6.19388862787488,5.36816136672789,5.15486330808132,4.81645507785915,4.43846951029744,5.6515646439361,6.57919609111042,5.779353788013,7.40244060803075,6.62622950468673,7.26436275220684,4.9844226429302,5.70230587714331,5.13733463865838,6.08001239621882,4.83773572380707,5.35869382242467,5.98049010049678,5.43535771673749,5.6844555802927,5.11448230169529,5.15027416997463,4.34747035755573,4.62842020100091,5.76650668162453,5.60623054230806,5.05102790651551,6.21016390609951,4.28718842671044,4.93322555070108,5.01728877674676,5.18577661034441,4.98222315344354,7.01848377653506,4.88278371171752,5.16515942430712,4.15542582522791,4.14478345302285,5.84791691862161,5.39365688718135,5.54342577253247,5.71144197782619,6.20242019335752,4.77301671398985,5.30463134859089,4.40646388300684,6.53805782381115,4.54099772447665,5.20482628299869,5.22524367038918,5.06428626444716,4.62393593933828,5.11750940054373,5.07099752345847,5.95852000211095,4.45716662818111,5.32805499312429,5.66667485240844,4.53059557008971,5.29252014911481,5.2407389266797,5.65415678333467,5.72370144919187,5.4491113758019,5.58596885839773,4.07831193991801,6.1507188075526,3.60204350474899,4.65795430751533,5.78870913509127,5.4407869966473,5.93711044511969,5.31407098897495,3.79550074369937,5.2375685344835,5.11548536605007,6.09861029586457,5.30553078139006,5.31707250113586,5.56965870732194,6.29529965444473,5.26359233079395,2.7805890893267,4.80351427928404,4.41995737988912,5.92162074705738,4.86734176954895,4.08704920948541
"mir:hsa-mir-24-2",12.9766587505294,12.9280050277495,11.2340701134588,11.7248591749106,9.43686081787767,12.2117902818479,10.9817961759706,10.5992327062124,11.015308969289,11.2879289552044,10.4749569837055,11.5979740681982,10.1192430477966,11.3103965190463,11.0952181040323,10.4753462778846,11.7081756047365,11.828833255234,10.7466010532047,11.6848390121705,9.99288371258601,11.7016915083854,10.4886779342546,11.5840530348272,10.1404466364569,11.1184562907924,11.7056134174116,10.5159492956936,10.4083057235304,11.2524173688162,10.2167916059533,11.8887887582428,11.4196773650513,11.4860798805454,11.4550605045614,11.0271051733761,11.8936563477328,10.5513945569027,10.5035876118629,10.8675063429542,10.9173583740242,11.4658735811608,10.9401258213617,9.89466507955239,10.0439773155799,9.63908908898905,10.5880197272141,12.4768494560144,10.7275401330432,10.3039396533717,9.94257267147301,10.8789677151331,9.7907385504678,9.85987529201909,10.8860977458088,10.6185234000527,10.2301162155304,9.95852111845155,9.79557690101416,10.0623630482781,10.1516080492994,10.8026381674428,10.8961732322381,10.0584578239495,9.84357287779674,9.14590338866607,8.57937414974818,10.900611680535,10.2751289086701,10.8385142734163,10.3923736139112,10.4852573751598,10.4544288506641,10.2109538319214,10.6996395265606,11.8667257736285,9.93657347580255,9.07136457148146,10.1710485702841,9.97002857657805,9.91832311500415,9.38381165946129,11.1297096310972,10.0843136504865,9.90785507899297,10.4032976674854,10.1410275605571,10.0687966743252,9.49202845627383,10.1292950064587,11.2800656899629,10.5610119351529,8.82694173868664,10.162288486561,10.0415125843982,10.1352716168072,9.87279864814535,9.7812599789445,9.73180220714635,8.98944855937551,10.2478185340388,9.99078286362642,10.2662120716845,9.7019136361326,9.91278010197362,10.076272735477,10.2557810293872,11.3172876207319,9.82119968007562,8.32096501938967,9.70892275450955,8.88264334552609,11.5591914057641,10.6152796456899,10.1337875754385,10.3938499751592,11.6366903836625,10.048379359667,9.13371916395761,10.1051738676652,9.89456538162948,9.68387717552282,10.9287548328964,9.56019742320174,11.9342691870965,9.87248329193643,9.72294265742985,9.16808346938204,8.92213581514943,9.1877774254804,9.88852866034383,9.56165663421816,10.1336801950841,9.92786543576704,9.62034342351628,7.97470239092697,9.7195514727395,10.1412849410836,9.78909168064811,9.73366882653856,9.70023772087476,11.1751940510508,9.64674483876427,10.3378488867416,8.81616375791585,10.3973062230144,11.2502996387738,8.91726789119661,9.81303762046629,9.41083342248239
"mir:hsa-mir-27b",9.95743962546381,9.81843780745559,9.10962717367533,9.64656240887914,8.75080808676178,10.9036347484929,9.9883759988468,8.91042794687461,7.95477162788661,9.57332963470233,8.32614797466417,9.68629813971513,8.10695198532122,7.27338850445105,8.69223315077257,9.41328931114756,9.69416558169734,10.2446637150109,8.79987870792005,10.8143041971512,7.81574934595621,8.506525575539,9.62167431342269,8.57173886399134,8.92931997299965,10.6315020972845,9.95297733259048,9.20367096562698,9.09236178124928,8.10329602944971,8.43286197722356,10.0532928301366,8.72895020062334,10.1310189610522,9.51440909091584,10.4747782694899,8.49596375351112,8.62287612809128,8.27964059426546,8.89433727904578,8.13993244219477,9.5130457290578,11.0474953349614,9.9413980293565,9.11492341710808,8.71705355847211,8.37236628176928,8.66616876817255,8.66834945694148,8.36542110885732,9.02855390589203,9.17784203245664,8.56442194181745,7.52322322189073,9.86555494615707,9.29571229751054,9.32176730184227,8.77079455198488,8.16846023710664,9.26959653940423,9.46994227176302,8.40006850740656,9.8827117355606,9.70848936212004,7.8312769142753,6.97211754753871,7.63371384267113,9.18041608494482,8.85472462005376,9.49995081464501,8.66945506346945,9.1557964675756,9.42298643258084,8.75333267340628,9.22754034024268,10.3761113800538,9.32096696025522,7.92047968658881,9.68951219515595,9.71753092981909,8.48401385157458,8.71205871851046,8.66725512552172,7.67197458189192,9.04408880578638,9.59947932653763,10.0728033545766,8.29834599422879,8.90751800398106,8.81924290629562,11.1602923709504,9.62262451998742,7.71121415863068,8.94255848445435,9.14600253918567,9.34634691162795,9.0721929883184,9.14907247433787,8.63626899854004,7.08402845725211,8.78867037032135,8.4201267758296,9.60147640627853,8.5498186848436,8.19254015834123,9.04871753557405,9.30437893973483,10.9090476233683,9.06693894553326,7.27883794388341,9.57735751614545,6.66706107240417,10.9366194498476,10.7131865057785,9.58902128616648,9.25679619796567,10.6378083804987,8.4457058195109,7.45440649659764,8.20398624002969,9.4265217192263,8.96680615627927,8.9793427791683,8.25664537968519,10.2838161727407,8.92962720080428,9.53406165952604,9.26693623299175,8.14285422823327,8.59340145140884,9.30566980328037,8.77054573679703,8.52948794705186,8.78109219660168,9.16866643569882,7.25363707143569,8.85843377478747,8.82771312024097,8.83313157177478,7.91117877375614,7.6149180214228,9.38523886374864,8.4518114418711,10.5323525710514,7.96681797027702,8.37937147857333,9.8715517073648,8.25041192093914,8.64407846947365,8.43800224074769
"mir:hsa-mir-409",5.53991423400155,4.76843308133454,5.24517001567275,5.44347653950456,4.899653974662,5.92648681277428,5.29845867750357,3.38678040063055,4.8556093548785,5.84255115707596,4.01218420516311,5.28774234687854,5.61566942621354,3.80689934085533,3.83411319210584,5.22448230999621,4.73295057910924,5.2239242259097,4.64042584357759,3.66138051065709,3.64880220783889,5.60721219849228,3.90015388741881,4.93804432963785,4.34969704998901,5.46593497355022,4.46826772307445,5.27145360138267,6.18018931443261,4.59002594659873,6.16794725203947,4.6697258728358,4.48778656000831,5.20546139562235,4.75348183593946,3.59654033260556,4.02196395935522,3.53380600383477,5.14478904930687,4.90484759153633,4.87197432879103,5.04586299558977,2.43092157363169,5.99636566663825,4.54700788886348,5.31521224199504,4.96066999795498,4.28523653075087,4.76323017078972,3.93185993995159,6.08149475904465,5.94757291952153,5.10259700140276,4.97392996284871,4.51720020933715,5.4882218801309,5.5034137754118,4.88283371395439,5.50438444810043,5.1905939775392,5.91596478741134,4.14229898611282,6.25704484042205,5.59800264285199,5.52516632397468,3.16884847791606,3.87601312557601,5.32095722834648,4.92280638340929,5.779353788013,5.60316210958665,8.42785667561409,4.44197875656516,4.91460807645682,4.69514451248355,5.11397791543065,6.15620503472304,3.84925128726202,5.53457184612214,6.16349611991614,5.57408480261843,4.59456692743315,4.77261392499433,5.54092997933081,5.11587811735741,6.16527534685362,4.51109845093918,4.6047209831414,6.13876700565352,5.23677733844336,5.30354197423293,6.4617646933931,3.37503588885194,5.56275357555284,5.86806045444127,4.25854483173789,5.86807436219329,6.39628910875399,5.08265470196193,3.1938441169544,5.54247893775432,5.79715902134518,5.26428108916181,5.73866242804507,4.6178632706394,6.35986549246976,5.15954312855163,5.03706742129954,4.89328127388268,5.00112391987996,5.95381979057269,3.21931610770534,6.21733504537259,6.06718367685762,5.860258535737,5.27171445395395,5.50917242016946,6.19799386466563,4.71255134024075,5.51212567841787,5.68660260976988,5.59118164433415,5.22611019411865,5.52162007934399,5.86338833597146,5.21518089002152,4.89136862951025,5.22078865072789,4.53858209223502,5.58335063497499,5.98046241766875,4.3569061113712,4.55963756011251,4.47799890129568,5.33579655395322,4.2461025583627,5.54672215306562,4.69999382278938,4.74899648454039,4.57108096825486,6.48519427437591,5.39779109543136,5.35457455318315,6.68814161264887,5.53377068152166,5.00825178647256,4.85311572920276,3.38986823453906,5.03763249238706,5.32099151922613
"mir:hsa-mir-3613",5.17859329407768,2.8599729652633,4.03138251325033,4.97808914669086,3.5277773268756,4.71600994701933,4.21445395383144,4.04562091993991,4.08966960307695,5.82200915000354,4.26807677334094,5.01059240160666,2.12410819822222,3.89644881632679,3.97981993911481,6.5469414386617,3.69871075878652,5.30540571926408,3.11113578983426,3.76394091854687,4.71532519180168,4.69931286857058,5.45359072419536,4.46331214504349,4.52945157807942,4.12420219640262,4.30323264027497,4.76081513210426,4.40261148286813,3.58980616591788,3.25398023919666,3.9885090257535,4.1589438758623,4.26534690708015,5.53430839510558,3.4264842854499,4.72296248239156,4.49743185224836,3.67942374300319,4.84358499317662,2.52493881252711,4.57780066416076,4.58592755649997,3.69957067775286,3.38515465079341,3.37419818278114,3.53860722139292,3.5221086152728,5.65017233024342,4.74553586352422,3.61493892810286,4.16645225667869,4.63876180757021,3.81148312739506,4.53466970641762,4.79495083847788,3.26932596820038,5.09071444364131,2.89138990673341,3.32371638777818,4.32523944701039,2.9451835311085,3.96393463322801,3.0857420005829,5.21394645714207,3.6416924294331,2.94149858475279,4.542589517139,4.3294049888737,3.90710754647121,2.59207246862924,2.78160709403401,4.14133290303544,3.67963855718201,3.78969977642607,4.47221435952635,3.87342561528869,3.54071180122075,3.58962588566821,3.66284461618602,2.82444329846868,2.75467643989635,3.73993032070296,3.74681468622242,3.69293460700414,4.71431030205174,3.04743123630124,2.64494515622638,3.27336571455044,3.83237894800973,4.51979098210376,3.43974052849235,3.17253272934578,3.31608659263024,3.6047890521402,3.37614260516885,3.74898903582703,3.36802773837098,2.39719028242108,4.91211245364539,2.04045067258135,3.1376353428917,3.42530983405418,4.04170946318997,3.66423711148138,3.06619253883368,4.6901723387016,4.64859381224221,2.26265001443566,2.04380503402317,3.90955764027791,2.40600916803314,4.35578427921281,3.30671427231737,3.11139651377095,2.88973287590354,4.94761061121133,2.58887227280738,3.95304366098091,4.01996466713847,3.60794567565132,3.14214494917219,4.3941559387094,3.03906251536676,4.24778219583305,3.1392562756772,3.90644160155453,3.35767374265719,2.89599462022973,3.20479601511301,3.99391511025985,3.19748351219338,3.60491487686939,3.8297566840291,3.39328640799915,2.97093048199465,2.95646897649178,3.52779645551504,3.44301742649951,2.99863198492037,2.47296263979074,3.29291072866005,3.41071677147136,3.36224327570793,3.5895355468158,4.40346276015352,3.6140310086956,3.46538528384683,3.89392810639333,3.22272552361347
"mir:hsa-mir-23b",10.6552415129916,10.2908518892973,9.96894029809642,10.1739195228878,8.84716710343282,10.6427262265711,11.2198195528062,9.3790170750187,8.97234543580881,9.92554113465396,9.38486259321218,9.08372242936288,8.4432435550335,8.20660952253175,9.66848875081853,10.2877242731963,9.87158290076481,9.97578717959647,9.23010315395147,10.219062416426,8.44645343206336,9.1105271369339,8.81167493012461,9.50219630986614,9.64465884964315,11.7244651597298,9.97143295095259,9.71433556657323,9.48011424394856,8.94387190069187,9.3614635058034,10.2174649529638,9.53220423941328,10.6345486980358,10.4998893027372,11.2918443552669,9.29016523552293,9.03039586519287,9.21148453896891,9.40960559032834,8.9995484235729,10.2691734198253,12.1120926546625,10.5099024331278,9.99841497821556,9.82797151476301,9.37705493962145,10.2227510828592,8.96967477463384,8.63249829564812,9.66577897980031,9.30886994323876,9.32221229765746,7.99483266065399,11.6158075242259,9.93095171673443,10.0753990303942,9.07636238336693,9.82281361756252,10.4574335460094,9.87430666149134,9.67939573059704,10.3084350715232,10.3279274808339,8.2883356978241,6.96877364249357,8.56732292650091,8.91921867810089,8.66887053418184,9.6304024429088,9.01013144720666,10.1721596674654,9.5498249341867,8.71687969872865,9.96063208445165,10.6961644753161,10.1886687603241,8.11272461661249,10.2528955610141,10.6100056157975,8.80802573533911,9.72076624017039,9.0757645643337,8.70865927343405,10.5255273872812,9.42259001399503,10.7242887034166,8.55530604165658,9.83758894581673,8.79486511742803,9.9802921115452,10.3426726151361,8.89687139951174,10.2529478628751,9.96203684762091,10.4416132981023,9.34935650690974,9.87125545677725,9.53592743257745,7.49122764446475,10.3622512218084,10.0556668061958,10.6268295897119,9.54885404209653,9.49359447634508,11.4547562768921,9.55430058647107,10.873302279364,9.79823949507814,8.54981090807662,10.0122117814444,7.26486973871544,10.6736587447228,11.7269225344244,10.7643515144122,9.85602177652711,10.6253445800984,8.87914959686874,8.79336697203798,8.21404976030844,10.112300458148,9.85402336394094,9.15662457371564,9.35672320456024,10.409380146861,9.9666318610843,9.87238351652618,9.34056971312314,9.28431969209916,8.97592657198342,9.9656146990272,9.97671699183896,8.87733587842947,9.54903486286707,10.2954082119784,7.58297963460619,9.53745195487303,9.07316972188685,9.35341441991261,9.30280487135292,9.39128472420245,9.32652296046336,10.1666309566985,10.8807521503063,8.89656739816779,9.13873660164406,11.1496959937894,9.15297992619611,8.92028016083005,9.19490747398107
"mir:hsa-mir-32",5.08433729811834,4.37256090957378,5.11303857305808,5.9489398146926,4.81313400512529,6.29976707906426,5.07121749834131,6.05445058429998,6.39423462577305,5.42796213782575,5.43548105403101,7.40777703830676,4.48501857203028,4.40364639529394,3.90880526319544,5.82469627780403,5.40482182642634,4.99748159095921,4.06958415501717,4.92433564568771,5.51133694034134,4.3425634790357,6.0998607262475,4.97794067841405,3.50724836506337,5.22178302147705,5.3672463589457,5.77245381301042,5.38183222913213,4.7420510162705,4.42331838760439,5.28780354881037,5.67295968656413,5.33202031675375,6.71884183517315,5.91930683830345,6.54913680460694,4.91677165652549,5.53321180546859,6.35129636914764,4.02393186508142,4.57780066416076,6.17305785812038,3.86701948474984,5.18212327213961,3.49329291187352,4.06929945099623,4.76158863051259,5.40409518435477,5.07740357902104,5.32711575766448,4.43318188413723,4.63876180757021,3.33464934618026,4.95367522231534,6.20949385017697,5.5034137754118,5.49350260174123,4.84440000290694,4.67599747187082,5.6198551938528,4.17325181290572,4.74403092794491,3.41004653236888,5.76134665052501,3.537205547654,4.90475945271758,4.6308735141206,5.09777219383277,4.71826454826321,4.03249976675632,4.85170818418505,5.25134757570248,4.5956937280113,5.40965940162743,4.93894960075683,5.06210744957564,3.87979002681577,5.19024042798026,4.19438652619263,4.52317636472184,4.51388533256981,3.89390091125067,5.42208961825548,4.45603403490177,4.15364277824266,3.43727377886763,4.6047209831414,3.30574609916974,5.32113454935452,4.60013474749461,3.7951356078778,4.40901817740569,4.5528945882206,5.1193928505619,4.5168672876666,4.33168615159945,3.46145218402839,4.1141933549073,4.75509296279618,4.23009808709857,4.48332694534272,4.29507165518157,3.85532025115785,4.79288045763695,3.18238053720635,4.55165305596445,4.77065410324574,3.52161245866746,3.43114022075907,4.09550282470978,4.72866609217442,4.20769544647636,5.84769571113961,3.50327621701791,4.17024298273594,5.93562740343428,3.83270070772588,4.52354445412482,3.77006708093699,4.14180493875557,3.65808850140254,5.59967708707888,3.55528639033062,4.84140457217067,4.52224035529254,4.75091622064949,3.86001872376046,5.19154531236936,3.68634403324119,4.15861600329645,5.6021235992651,4.05605949860489,5.24673590233994,4.28993716759535,2.84881812838537,4.7753619138206,3.85054301448255,4.35644018382584,5.65264450833155,3.80273091800368,5.07148253951031,6.11605235665742,4.13730402481882,2.87598347086085,4.72370804060196,4.9727425552292,4.79476281182254,4.23476920797106,3.8371081517235
"mir:hsa-mir-27a",12.4378524401085,13.1331922404237,10.66730866765,11.433642761917,8.66926287670286,12.0011720475284,10.6676330399068,10.9382573279063,10.0219653663488,10.7870788653525,10.3684859568197,10.8456137407656,9.35822512199689,9.88310121200499,9.06310847148785,9.15826222621874,11.498407224415,11.1225203132043,10.5439593285763,9.66124673865002,9.76977006106247,10.8167028834103,10.7837367713706,10.6958061181993,10.2167732274942,10.5477635443026,10.8104858958278,10.186499541564,9.91033020609132,9.47016177924791,9.46968380026666,11.4394267105629,10.5952691595324,10.9218728912503,11.0145583260939,10.2542013725483,12.0078839039437,9.92040733366172,10.0783922293805,10.6599531453844,10.1325573379566,11.0621134857226,8.69613986759048,9.52175901373344,9.11492341710808,9.14076726233107,9.41879532752611,11.8982495307496,10.3224043790619,8.41514017234575,9.68534954844858,10.0310808228781,9.65575180809597,9.28577108825151,10.5085694194961,10.1924206010843,10.3199895436637,9.20787041976937,10.1081475040838,10.1605205573852,10.2077769789107,10.4374684689351,10.3656734988044,10.0163509889781,8.95799485612946,7.84120162388897,8.44883153220619,10.2903712313143,9.69904007670882,10.9496089319365,10.6101150271137,10.3948309747749,9.24694299333202,10.4987819372114,10.4691856828484,10.8704915827157,9.66172254832632,8.92986525926223,10.7315890200208,10.2404632904836,9.57845852221628,9.59219623788462,10.1561995750131,9.52696257831503,9.39829733457499,9.94451072261514,10.1145688950327,9.74261007482828,9.73580360078274,9.62020763269036,11.6332284979137,10.2403471936724,9.08620444194211,9.93005602151589,10.5820015939831,9.9669437467086,9.75976406527295,9.60052884311659,9.4180487274815,9.17911934872152,9.48799282306824,9.55507098180754,9.99227762601756,10.002067431399,9.38844709371209,9.14673128550147,10.1269310226286,10.693995841695,9.4527034383238,8.53854484155731,9.75304092001724,7.85654990644535,11.1576984046107,9.53295460436642,9.5907044906821,8.86320193253484,11.9873812524632,9.9354229961924,9.25777199248241,9.58898857045715,9.52175214626618,9.56058449445706,10.7447198696054,9.30658091024503,10.9051326501528,9.60072841627797,10.666354379522,9.45908019553725,8.63438799025177,9.49950399518869,9.78835093315963,9.50035648645025,10.5102026133743,9.91318975235393,9.93830353515221,8.61769795484256,9.99768775560165,9.35926838434114,9.96197582711976,9.41920872903712,9.16359884342477,10.1642962180437,10.1245597344353,10.0546389971273,8.66075380739622,10.3057766368017,11.203679429813,8.51761735502068,9.12469909734132,9.00174249466881
